sample,model,sim,nsim,inner,outer,fiber,master_fiber_index,fiberset_index,waveform_index,active_src_index,nerve_label,threshold,apnode,aptime,long_ap_pos,n_ap_sites,peak_second_diff,peak_second_diff_node,peri_thk,type,contact,pulse_width,fiber_diam
6701,0,3,4,5,2,91,156,4,0,0,6Rdef,0.433457,16,1.768,20766.565470717553,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,92,157,4,0,0,6Rdef,0.427656,16,1.778,20638.900533017564,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,93,158,4,0,0,6Rdef,0.425723,17,1.969,21009.655966265695,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,94,159,4,0,0,6Rdef,0.421855,16,2.12,20240.243082401383,1,,,49.810654774550486,2D,,,
6701,0,3,4,2,1,3,160,4,0,0,6Rdef,0.232363,17,1.764,20876.360479444047,1,,,20.466507395980408,2D,,,
6701,0,3,4,2,1,4,161,4,0,0,6Rdef,0.232363,17,1.808,21159.819613966247,1,,,20.466507395980408,2D,,,
6701,0,3,4,5,2,95,162,4,0,0,6Rdef,0.425723,17,1.804,21189.29387971598,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,96,163,4,0,0,6Rdef,0.42959,17,1.768,21429.49937250165,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,97,164,4,0,0,6Rdef,0.42959,16,1.864,20686.03485509728,1,,,49.810654774550486,2D,,,
6701,0,3,4,1,1,0,165,4,0,0,6Rdef,0.208193,16,1.809,20538.938913265607,1,,,17.718626227604272,2D,,,
6701,0,3,4,5,2,98,166,4,0,0,6Rdef,0.425723,17,1.777,21425.223455594445,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,99,167,4,0,0,6Rdef,0.421855,16,1.83,20510.90275105196,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,100,168,4,0,0,6Rdef,0.419922,17,1.807,21363.83997655623,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,101,169,4,0,0,6Rdef,0.419922,16,1.807,20443.04737454275,0,,,49.810654774550486,2D,,,
6701,0,3,4,2,1,5,170,4,0,0,6Rdef,0.231396,16,1.827,20499.74956527374,1,,,20.466507395980408,2D,,,
6701,0,3,4,2,1,6,171,4,0,0,6Rdef,0.231396,17,1.752,21086.272841467155,1,,,20.466507395980408,2D,,,
6701,0,3,4,2,1,7,172,4,0,0,6Rdef,0.231396,16,1.959,20567.975111994507,1,,,20.466507395980408,2D,,,
6701,0,3,4,5,2,102,173,4,0,0,6Rdef,0.421855,17,1.771,21478.707199590204,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,103,174,4,0,0,6Rdef,0.431523,17,1.768,21366.481021253436,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,104,175,4,0,0,6Rdef,0.425723,17,1.771,21256.10959696737,1,,,49.810654774550486,2D,,,
6701,0,3,4,5,2,105,176,4,0,0,6Rdef,0.433457,17,1.815,21046.305031988108,1,,,49.810654774550486,2D,,,
6701,0,3,4,4,2,14,177,4,0,0,6Rdef,0.302939,17,1.849,21384.981962581358,1,,,28.62721343315887,2D,,,
6701,0,3,4,4,2,15,178,4,0,0,6Rdef,0.298105,17,1.901,20926.47764209791,1,,,28.62721343315887,2D,,,
6701,0,3,4,4,2,16,179,4,0,0,6Rdef,0.302939,17,1.971,21548.174460110924,1,,,28.62721343315887,2D,,,
6701,0,3,4,3,2,33,180,4,0,0,6Rdef,0.311641,16,1.796,20648.017482439765,1,,,33.23826373668954,2D,,,
6701,0,3,4,5,2,106,181,4,0,0,6Rdef,0.431523,16,1.793,20516.336555335693,1,,,49.810654774550486,2D,,,
6701,0,3,4,0,0,15,182,4,0,0,6Rdef,0.307773,16,1.801,20294.671008135283,0,,,33.11273399888675,2D,,,
6701,0,3,4,5,2,107,183,4,0,0,6Rdef,0.427656,17,1.909,21376.69172025406,1,,,49.810654774550486,2D,,,
6701,0,3,4,4,2,17,184,4,0,0,6Rdef,0.300039,17,2.003,21622.72703639793,1,,,28.62721343315887,2D,,,
6701,0,3,4,0,0,16,185,4,0,0,6Rdef,0.307773,17,1.876,20921.845672684198,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,17,186,4,0,0,6Rdef,0.309707,17,1.84,20836.438223889105,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,18,187,4,0,0,6Rdef,0.304873,16,1.843,20603.25962777651,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,19,188,4,0,0,6Rdef,0.311641,17,1.848,21214.589234013045,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,20,189,4,0,0,6Rdef,0.310674,16,1.96,20367.744847637456,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,21,190,4,0,0,6Rdef,0.311641,17,1.83,21286.601101089997,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,22,191,4,0,0,6Rdef,0.304873,17,1.81,21210.714274302336,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,23,192,4,0,0,6Rdef,0.310674,16,2.158,20491.59945501515,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,24,193,4,0,0,6Rdef,0.30584,17,1.913,21191.60263242621,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,25,194,4,0,0,6Rdef,0.309707,16,2.067,20471.345395468492,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,26,195,4,0,0,6Rdef,0.309707,16,2.096,20552.943558895542,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,27,196,4,0,0,6Rdef,0.309707,17,1.796,20993.17206224287,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,28,197,4,0,0,6Rdef,0.307773,16,1.809,20744.523889107164,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,29,198,4,0,0,6Rdef,0.309707,17,1.97,20848.668407698104,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,30,199,4,0,0,6Rdef,0.306807,17,1.85,21279.226052805774,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,31,200,4,0,0,6Rdef,0.309707,17,1.991,21384.025290598944,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,32,201,4,0,0,6Rdef,0.307773,16,1.812,20563.79608365599,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,33,202,4,0,0,6Rdef,0.306807,17,1.897,20986.086597249214,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,34,203,4,0,0,6Rdef,0.307773,17,1.82,21455.59115324889,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,35,204,4,0,0,6Rdef,0.30874,17,1.878,21222.74868275628,1,,,33.11273399888675,2D,,,
6701,0,3,4,3,2,34,205,4,0,0,6Rdef,0.311641,16,1.8,20676.634447036846,1,,,33.23826373668954,2D,,,
6701,0,3,4,5,2,108,206,4,0,0,6Rdef,0.435391,17,1.855,20921.858468572602,1,,,49.810654774550486,2D,,,
6701,0,3,4,0,0,36,207,4,0,0,6Rdef,0.304873,17,1.906,21096.740035986535,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,37,208,4,0,0,6Rdef,0.309707,16,1.808,20552.117924517446,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,38,209,4,0,0,6Rdef,0.30874,17,2.081,21166.182076684177,1,,,33.11273399888675,2D,,,
6701,0,3,4,0,0,39,210,4,0,0,6Rdef,0.310674,16,1.922,20704.180306906394,1,,,33.11273399888675,2D,,,
6701,0,3,4,1,1,1,211,4,0,0,6Rdef,0.208193,17,1.737,20835.422034121137,1,,,17.718626227604272,2D,,,
6701,0,3,4,0,0,40,212,4,0,0,6Rdef,0.30584,17,1.901,21247.07134295497,1,,,33.11273399888675,2D,,,
6701,0,3,4,2,1,8,213,4,0,0,6Rdef,0.232363,17,1.798,20903.6957158183,1,,,20.466507395980408,2D,,,
6701,0,3,5,5,2,0,0,5,0,0,6Rdef,0.356113,14,1.811,20317.550179416718,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,1,1,5,0,0,6Rdef,0.352246,14,1.808,20365.35060070159,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,2,2,5,0,0,6Rdef,0.349346,15,1.92,20804.679015528614,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,3,3,5,0,0,6Rdef,0.351279,14,1.804,20393.50884299176,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,4,4,5,0,0,6Rdef,0.353213,14,1.866,20110.051657803546,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,5,5,5,0,0,6Rdef,0.349346,14,1.834,20298.04470208033,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,6,6,5,0,0,6Rdef,0.355146,15,1.852,20981.698273283157,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,7,7,5,0,0,6Rdef,0.353213,15,2.045,20701.668653824778,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,8,8,5,0,0,6Rdef,0.355146,14,1.996,20042.636978772665,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,9,9,5,0,0,6Rdef,0.352246,14,1.868,20464.83548379635,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,10,10,5,0,0,6Rdef,0.345479,15,1.911,20708.55800263089,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,11,11,5,0,0,6Rdef,0.358047,15,2.145,20703.863128033343,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,12,12,5,0,0,6Rdef,0.358047,14,1.878,20582.199653283573,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,13,13,5,0,0,6Rdef,0.35708,14,1.996,20247.96561042881,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,14,14,5,0,0,6Rdef,0.35418,15,1.967,20844.533011968288,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,15,15,5,0,0,6Rdef,0.358047,14,1.916,20365.9364846349,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,16,16,5,0,0,6Rdef,0.355146,15,1.896,21065.976368921394,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,17,17,5,0,0,6Rdef,0.346445,14,1.89,20341.590159301355,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,18,18,5,0,0,6Rdef,0.346445,15,1.805,20678.691992183125,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,19,19,5,0,0,6Rdef,0.347412,15,2.028,20861.068017733138,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,20,20,5,0,0,6Rdef,0.348379,14,1.911,20115.816541038083,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,21,21,5,0,0,6Rdef,0.343545,14,1.92,20373.0071666446,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,22,22,5,0,0,6Rdef,0.345479,14,1.824,20440.83123481785,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,23,23,5,0,0,6Rdef,0.347412,15,1.809,21330.17646823676,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,24,24,5,0,0,6Rdef,0.345479,14,1.865,20274.822379372148,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,25,25,5,0,0,6Rdef,0.346445,14,1.811,20123.711967094383,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,26,26,5,0,0,6Rdef,0.350312,15,1.854,21032.769709931195,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,27,27,5,0,0,6Rdef,0.356113,15,1.957,20609.87031855285,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,28,28,5,0,0,6Rdef,0.347412,14,1.808,20023.077909869095,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,29,29,5,0,0,6Rdef,0.349346,15,1.808,21300.9701420496,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,30,30,5,0,0,6Rdef,0.349346,15,1.848,20717.130983325143,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,31,31,5,0,0,6Rdef,0.351279,14,1.935,19973.19381848586,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,32,32,5,0,0,6Rdef,0.353213,14,1.814,20529.625373296883,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,33,33,5,0,0,6Rdef,0.351279,15,1.836,21081.491686113342,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,34,34,5,0,0,6Rdef,0.35418,15,1.868,20969.169839208636,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,35,35,5,0,0,6Rdef,0.355146,14,2.176,19983.95816593017,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,36,36,5,0,0,6Rdef,0.35708,15,1.969,20678.423194836545,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,37,37,5,0,0,6Rdef,0.355146,15,1.916,20792.32007218467,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,38,38,5,0,0,6Rdef,0.35708,14,1.865,19928.969981956678,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,39,39,5,0,0,6Rdef,0.356113,15,1.956,20949.509407830505,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,40,40,5,0,0,6Rdef,0.355146,15,1.83,21185.724580753296,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,41,41,5,0,0,6Rdef,0.347412,15,1.901,21121.917683547894,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,42,42,5,0,0,6Rdef,0.349346,15,1.866,21160.770097157056,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,43,43,5,0,0,6Rdef,0.353213,14,1.81,20094.81465432602,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,44,44,5,0,0,6Rdef,0.353213,15,1.835,20912.975017789602,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,45,45,5,0,0,6Rdef,0.350312,15,1.822,21163.25817714867,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,46,46,5,0,0,6Rdef,0.344512,15,1.892,20759.765235745595,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,47,47,5,0,0,6Rdef,0.344512,14,2.096,20289.37994731776,1,,,49.810654774550486,2D,,,
6701,0,3,5,4,2,0,48,5,0,0,6Rdef,0.251699,15,1.865,21280.899616949646,1,,,28.62721343315887,2D,,,
6701,0,3,5,5,2,48,49,5,0,0,6Rdef,0.353213,14,2.06,20494.763038804507,1,,,49.810654774550486,2D,,,
6701,0,3,5,4,2,1,50,5,0,0,6Rdef,0.249766,14,2.133,19998.853859515846,0,,,28.62721343315887,2D,,,
6701,0,3,5,4,2,2,51,5,0,0,6Rdef,0.248799,15,1.773,21499.802265609098,1,,,28.62721343315887,2D,,,
6701,0,3,5,4,2,3,52,5,0,0,6Rdef,0.251699,15,1.798,21148.98786326894,1,,,28.62721343315887,2D,,,
6701,0,3,5,4,2,4,53,5,0,0,6Rdef,0.250732,14,1.902,20479.199724264774,1,,,28.62721343315887,2D,,,
6701,0,3,5,4,2,5,54,5,0,0,6Rdef,0.245898,15,1.792,20708.145510871815,1,,,28.62721343315887,2D,,,
6701,0,3,5,5,2,49,55,5,0,0,6Rdef,0.35418,15,2.134,20782.649860851016,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,50,56,5,0,0,6Rdef,0.35708,14,1.809,20346.27618595314,1,,,49.810654774550486,2D,,,
6701,0,3,5,3,2,0,57,5,0,0,6Rdef,0.256533,15,1.769,20872.660670418063,1,,,33.23826373668954,2D,,,
6701,0,3,5,4,2,6,58,5,0,0,6Rdef,0.251699,15,1.928,21032.440858970585,1,,,28.62721343315887,2D,,,
6701,0,3,5,3,2,1,59,5,0,0,6Rdef,0.256533,15,1.782,20707.03357880912,1,,,33.23826373668954,2D,,,
6701,0,3,5,5,2,51,60,5,0,0,6Rdef,0.349346,14,1.927,20505.191111204378,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,52,61,5,0,0,6Rdef,0.353213,14,1.915,20366.68293323969,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,53,62,5,0,0,6Rdef,0.351279,15,1.955,21108.14197233925,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,54,63,5,0,0,6Rdef,0.35708,14,1.822,20263.282569252224,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,55,64,5,0,0,6Rdef,0.355146,15,1.814,20728.732095809977,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,56,65,5,0,0,6Rdef,0.356113,14,1.879,20560.190908160315,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,57,66,5,0,0,6Rdef,0.353213,15,1.814,20975.92683554667,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,58,67,5,0,0,6Rdef,0.351279,14,1.967,19866.354853864075,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,59,68,5,0,0,6Rdef,0.353213,14,1.916,20120.970381101943,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,60,69,5,0,0,6Rdef,0.356113,15,1.961,21122.532053999617,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,61,70,5,0,0,6Rdef,0.348379,14,1.888,20234.407175270946,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,62,71,5,0,0,6Rdef,0.345479,14,1.863,20196.33778375049,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,63,72,5,0,0,6Rdef,0.349346,15,1.816,21110.43869756362,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,64,73,5,0,0,6Rdef,0.348379,14,1.817,20566.015701733613,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,65,74,5,0,0,6Rdef,0.347412,15,1.817,20909.78358882234,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,66,75,5,0,0,6Rdef,0.346445,14,2.062,20489.443707518214,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,67,76,5,0,0,6Rdef,0.349346,14,1.944,20234.633216192557,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,68,77,5,0,0,6Rdef,0.35418,15,1.946,20855.821982891415,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,69,78,5,0,0,6Rdef,0.352246,15,1.836,21277.436364168847,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,70,79,5,0,0,6Rdef,0.35708,14,1.962,20306.24800879507,1,,,49.810654774550486,2D,,,
6701,0,3,5,3,2,2,80,5,0,0,6Rdef,0.2546,14,2.003,20430.608361927872,1,,,33.23826373668954,2D,,,
6701,0,3,5,5,2,71,81,5,0,0,6Rdef,0.356113,14,1.834,20510.839765583172,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,72,82,5,0,0,6Rdef,0.35418,14,1.834,20597.572121451794,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,73,83,5,0,0,6Rdef,0.35708,15,1.867,20728.91582338469,1,,,49.810654774550486,2D,,,
6701,0,3,5,3,2,3,84,5,0,0,6Rdef,0.253633,15,1.803,20618.941090744087,1,,,33.23826373668954,2D,,,
6701,0,3,5,4,2,7,85,5,0,0,6Rdef,0.252666,15,1.803,20841.77778532465,1,,,28.62721343315887,2D,,,
6701,0,3,5,5,2,74,86,5,0,0,6Rdef,0.352246,15,1.898,20822.68227617611,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,75,87,5,0,0,6Rdef,0.355146,14,2.026,20394.772517763675,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,76,88,5,0,0,6Rdef,0.358047,14,1.976,20331.613373899698,1,,,49.810654774550486,2D,,,
6701,0,3,5,3,2,4,89,5,0,0,6Rdef,0.2575,15,1.814,20733.052921047245,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,5,90,5,0,0,6Rdef,0.253633,14,1.816,20367.549922099744,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,6,91,5,0,0,6Rdef,0.2546,15,1.879,20840.31140884818,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,7,92,5,0,0,6Rdef,0.253633,14,1.849,20257.424179876187,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,8,93,5,0,0,6Rdef,0.253633,15,1.838,20981.147805205565,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,9,94,5,0,0,6Rdef,0.255566,14,1.82,20346.541404860192,1,,,33.23826373668954,2D,,,
6701,0,3,5,0,0,0,95,5,0,0,6Rdef,0.258467,15,1.815,21198.58466190061,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,1,96,5,0,0,6Rdef,0.258467,15,1.775,20800.513668272186,1,,,33.11273399888675,2D,,,
6701,0,3,5,3,2,10,97,5,0,0,6Rdef,0.2575,14,1.863,20225.560452483067,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,11,98,5,0,0,6Rdef,0.255566,15,1.861,20606.051996167636,1,,,33.23826373668954,2D,,,
6701,0,3,5,0,0,2,99,5,0,0,6Rdef,0.258467,15,1.799,20894.27145548082,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,3,100,5,0,0,6Rdef,0.2575,14,2.1,19903.624891316183,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,4,101,5,0,0,6Rdef,0.256533,15,1.898,20705.28266390763,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,5,102,5,0,0,6Rdef,0.255566,15,1.834,20723.86371642118,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,6,103,5,0,0,6Rdef,0.2546,15,1.783,21122.981049955215,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,7,104,5,0,0,6Rdef,0.2575,14,1.929,20204.061639250147,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,8,105,5,0,0,6Rdef,0.2575,14,1.908,20086.27882979644,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,9,106,5,0,0,6Rdef,0.255566,15,1.772,20820.871048349345,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,10,107,5,0,0,6Rdef,0.256533,15,1.827,21230.858751295542,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,11,108,5,0,0,6Rdef,0.2575,15,1.862,21177.783347207085,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,12,109,5,0,0,6Rdef,0.2575,15,1.909,20756.454350569977,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,13,110,5,0,0,6Rdef,0.2575,14,1.787,20568.198586933817,1,,,33.11273399888675,2D,,,
6701,0,3,5,0,0,14,111,5,0,0,6Rdef,0.258467,14,1.774,20353.257148367713,1,,,33.11273399888675,2D,,,
6701,0,3,5,3,2,12,112,5,0,0,6Rdef,0.2575,14,2.137,20079.455035848434,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,13,113,5,0,0,6Rdef,0.2546,14,1.789,20324.13295167446,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,14,114,5,0,0,6Rdef,0.2575,15,1.887,20957.668516088732,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,15,115,5,0,0,6Rdef,0.255566,15,1.872,20983.52987162883,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,16,116,5,0,0,6Rdef,0.255566,14,1.812,20446.272711174097,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,17,117,5,0,0,6Rdef,0.256533,15,1.835,21146.047010250055,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,18,118,5,0,0,6Rdef,0.255566,14,1.859,20130.12594400712,0,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,19,119,5,0,0,6Rdef,0.2575,15,1.784,21311.0430630235,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,20,120,5,0,0,6Rdef,0.2575,15,1.809,20779.99507121294,1,,,33.23826373668954,2D,,,
6701,0,3,5,4,2,8,121,5,0,0,6Rdef,0.246865,14,1.875,20419.27338604253,1,,,28.62721343315887,2D,,,
6701,0,3,5,4,2,9,122,5,0,0,6Rdef,0.247832,15,1.784,21583.924193011786,1,,,28.62721343315887,2D,,,
6701,0,3,5,3,2,21,123,5,0,0,6Rdef,0.258467,15,1.775,20955.482357507775,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,22,124,5,0,0,6Rdef,0.258467,15,1.802,21109.926577533006,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,23,125,5,0,0,6Rdef,0.2575,15,1.779,21346.92957162412,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,24,126,5,0,0,6Rdef,0.258467,15,1.817,20775.859089187157,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,25,127,5,0,0,6Rdef,0.258467,14,1.841,20330.854276190792,1,,,33.23826373668954,2D,,,
6701,0,3,5,4,2,10,128,5,0,0,6Rdef,0.251699,14,1.832,20432.376615902296,1,,,28.62721343315887,2D,,,
6701,0,3,5,4,2,11,129,5,0,0,6Rdef,0.247832,15,1.96,21163.226489354758,1,,,28.62721343315887,2D,,,
6701,0,3,5,4,2,12,130,5,0,0,6Rdef,0.248799,15,1.81,20725.47339256129,1,,,28.62721343315887,2D,,,
6701,0,3,5,3,2,26,131,5,0,0,6Rdef,0.258467,15,1.808,21441.369695393078,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,27,132,5,0,0,6Rdef,0.2575,15,1.938,21261.670415500208,1,,,33.23826373668954,2D,,,
6701,0,3,5,5,2,77,133,5,0,0,6Rdef,0.356113,14,2.225,20218.822001291577,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,78,134,5,0,0,6Rdef,0.35708,15,1.942,21163.758009033718,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,79,135,5,0,0,6Rdef,0.358047,15,1.862,20662.69605981878,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,80,136,5,0,0,6Rdef,0.359014,14,1.855,19958.935352238936,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,81,137,5,0,0,6Rdef,0.356113,14,1.824,20284.46131462259,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,82,138,5,0,0,6Rdef,0.359014,15,1.87,20961.64189665107,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,83,139,5,0,0,6Rdef,0.35708,14,1.827,20069.140461812833,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,84,140,5,0,0,6Rdef,0.358047,15,1.832,20952.209448591013,1,,,49.810654774550486,2D,,,
6701,0,3,5,3,2,28,141,5,0,0,6Rdef,0.2575,14,1.976,20434.237547200442,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,29,142,5,0,0,6Rdef,0.252666,15,1.802,20932.17316611899,1,,,33.23826373668954,2D,,,
6701,0,3,5,5,2,85,143,5,0,0,6Rdef,0.35708,15,1.815,20994.4032501448,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,86,144,5,0,0,6Rdef,0.347412,15,1.808,20752.186637645747,1,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,87,145,5,0,0,6Rdef,0.359014,14,1.851,20099.392477924088,0,,,49.810654774550486,2D,,,
6701,0,3,5,5,2,88,146,5,0,0,6Rdef,0.358047,15,1.97,20712.489580676516,1,,,49.810654774550486,2D,,,
6701,0,3,5,4,2,13,147,5,0,0,6Rdef,0.245898,15,1.801,20618.696119536824,1,,,28.62721343315887,2D,,,
6701,0,3,5,3,2,30,148,5,0,0,6Rdef,0.253633,15,1.864,20940.654830397958,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,31,149,5,0,0,6Rdef,0.255566,14,1.876,20524.696930247683,1,,,33.23826373668954,2D,,,
6701,0,3,5,3,2,32,150,5,0,0,6Rdef,0.2546,15,1.835,20687.749183199554,1,,,33.23826373668954,2D,,,
6701,0,3,5,5,2,89,151,5,0,0,6Rdef,0.359014,15,1.849,20792.22677141906,1,,,49.810654774550486,2D,,,
